timestamp,frame_number,time_since_start_ms,frame_duration_ms,diameter_um,diameter_std_um,purity_pct,speed_mm_s,crop_height_mm,n_points,centroid_x,centroid_y,measurement_quality,position_mm,is_outlier,section_id,dataset,section_number
2025-12-12T15:12:55.569824,121,15374.628,154.972,481.26,2.95,67.83,0.77,0.1,114,1038.99,59.5,good,123.51547330609459,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:55.711018,122,15515.822,141.194,466.07,5.87,62.33,0.91,0.1,114,1046.69,59.6,good,125.17887593033565,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:55.843642,123,15648.446,132.624,480.38,2.31,63.85,0.98,0.1,114,1016.2,59.53,good,126.74131562067201,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:55.991957,124,15796.761,148.315,468.05,2.64,55.58,0.81,0.1,114,1097.41,59.39,good,128.4886105497364,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:56.158810,125,15963.614,166.853,460.96,7.3,55.85,0.7,0.1,112,1100.11,59.24,good,130.45430114609673,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:56.253883,126,16058.687,95.073,468.96,3.02,63.17,1.6,0.1,114,1047.06,59.35,good,131.57435353992696,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:56.402425,127,16207.229,148.542,471.56,3.31,60.7,0.83,0.1,114,1017.22,59.32,good,133.32432274973775,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:56.494835,128,16299.639,92.41,477.05,3.75,64.13,1.66,0.1,114,1019.94,59.24,good,134.4130024139311,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:56.650824,129,16455.628,155.98899999999998,471.9,5.47,56.52,0.79,0.1,114,1047.12,59.26,good,136.25070452558418,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:56.764044,130,16568.847999999998,113.22,472.9,2.52,55.44,1.21,0.1,114,1052.2,59.38,good,137.58454622648208,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:56.901516,131,16706.320000000003,137.472,472.42,2.81,60.46,0.97,0.1,114,1027.46,59.43,good,139.2041000712607,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:57.023346,132,16828.15,121.83,472.05,2.83,60.59,1.03,0.1,114,1033.0,59.6,good,140.6393759449614,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:57.156427,133,16961.231,133.08100000000002,473.17,2.53,68.92,0.93,0.1,114,1044.65,59.54,good,142.2071995397078,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:57.248500,134,17053.304,92.073,480.6,1.2,61.54,1.62,0.1,114,1042.11,59.46,good,143.29190901618517,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:57.380847,135,17185.651,132.34699999999998,472.99,2.36,62.37,0.94,0.1,114,1052.49,59.41,good,144.85108537715263,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:57.537248,136,17342.052,156.401,473.52,4.01,64.16,0.79,0.1,114,1009.94,59.2,good,146.69364124945548,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:57.658706,137,17463.51,121.458,476.15,1.74,67.31,1.01,0.1,114,996.55,59.38,good,148.12453460140438,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:57.817119,138,17621.923,158.413,480.01,2.23,61.64,0.78,0.1,114,1097.07,59.21,good,149.9907937902786,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:57.903898,139,17708.701999999997,86.779,480.34,2.95,76.28,1.57,0.1,114,952.04,59.4,good,151.01313479860056,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:57.990384,140,17795.188,86.48599999999999,477.72,2.35,65.61,1.65,0.1,114,1038.25,59.37,good,152.03202398199448,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:58.080223,141,17885.027000000002,89.839,478.09,1.59,65.42,1.6,0.1,114,997.38,59.37,good,153.0904147660164,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:58.228793,142,18033.597,148.57000000000002,478.95,3.33,66.89,0.82,0.1,114,990.2,59.32,good,154.84071384305582,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:58.357305,143,18162.109,128.512,472.15,2.2,66.54,1.02,0.1,114,987.92,59.49,good,156.3547101746738,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:58.512983,144,18317.787,155.678,468.31,3.33,62.43,0.77,0.1,114,1053.51,59.44,good,158.18874840389464,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:58.638432,145,18443.236,125.449,466.06,5.04,76.93,0.99,0.1,114,955.99,59.51,good,159.66665961689534,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:58.768686,146,18573.49,130.25400000000002,459.87,8.07,62.76,0.96,0.1,114,1017.08,59.52,good,161.20117840252294,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:58.926801,147,18731.605,158.115,468.08,1.1,62.31,0.77,0.1,114,941.25,59.36,good,163.06392686160666,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:59.063195,148,18867.999,136.39399999999998,460.34,2.13,72.5,0.97,0.1,114,947.99,59.5,good,164.6707808180832,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:59.194603,149,18999.407000000003,131.408,457.46,3.66,72.02,1.0,0.1,114,987.05,59.55,good,166.21889484591918,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:59.329089,150,19133.893,134.486,442.38,2.87,78.21,0.97,0.1,114,986.93,59.39,good,167.8032707069592,False,2025-12-12_151402_section2,2025-12-12_151402,2
