timestamp,frame_number,time_since_start_ms,frame_duration_ms,diameter_um,diameter_std_um,purity_pct,speed_mm_s,crop_height_mm,n_points,centroid_x,centroid_y,measurement_quality,position_mm,is_outlier,section_id,dataset,section_number
2025-12-12T15:13:10.405766,246,30210.57,84.875,652.91,0.9,82.63,1.6,0.1,115,1014.02,59.48,good,0.0,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:10.532206,247,30337.01,126.44,649.52,1.44,75.57,1.0,0.1,114,1044.96,59.47,good,0.8275478648330932,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:10.643081,248,30447.885,110.875,653.58,6.18,73.95,1.19,0.1,114,1022.63,59.25,good,1.5532230428888738,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:10.770214,249,30575.018,127.133,652.8,5.29,70.22,1.04,0.1,114,1041.94,59.25,good,2.3853065821155894,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:10.896241,250,30701.045,126.027,649.14,6.7,71.88,0.98,0.1,113,1039.25,59.37,good,3.2101513682696634,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.047831,251,30852.635,151.59,642.97,1.61,72.72,0.78,0.1,116,985.21,59.55,good,4.2023055981815105,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.154136,252,30958.94,106.305,619.22,5.09,64.29,1.22,0.1,114,1034.88,59.72,good,4.898070196181209,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.246170,253,31050.974,92.034,614.82,4.38,52.12,1.68,0.1,114,1010.8,59.72,good,5.5004313175988955,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.335024,254,31139.828,88.854,607.54,3.48,63.22,1.7,0.1,114,1002.64,59.51,good,6.081979387686545,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.489740,255,31294.544,154.71599999999998,606.52,2.79,54.65,0.81,0.1,114,1028.25,59.61,good,7.094593239754886,False,2025-12-12_151402_section3,2025-12-12_151402,3
