timestamp,frame_number,time_since_start_ms,frame_duration_ms,diameter_um,diameter_std_um,purity_pct,speed_mm_s,crop_height_mm,n_points,centroid_x,centroid_y,measurement_quality,position_mm,is_outlier,section_id,dataset,section_number
2025-12-12T15:13:47.442898,520,67247.702,126.977,861.86,4.14,43.93,1.09,0.1,122,755.22,59.69,good,0.0,True,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:47.535025,521,67339.829,92.127,840.28,5.07,43.42,1.68,0.1,122,746.73,59.64,good,0.6029712149999114,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:47.620409,522,67425.213,85.384,823.17,3.96,44.09,1.66,0.1,122,718.23,59.71,good,1.1618094949999431,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:47.706006,523,67510.81000000001,85.59700000000001,797.91,2.08,43.7,1.73,0.1,122,711.36,59.67,good,1.7220418599999903,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:47.794648,524,67599.452,88.642,768.06,3.17,47.39,1.64,0.1,120,719.85,59.61,good,2.3022037499999897,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:47.900979,525,67705.783,106.331,756.28,3.06,48.1,1.39,0.1,120,717.89,59.62,good,2.9981401449999794,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:47.980650,526,67785.454,79.671,732.43,2.77,48.29,1.74,0.1,120,710.3,59.63,good,3.519586839999988,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.064833,527,67869.637,84.18299999999999,730.08,1.27,51.54,1.76,0.1,121,669.22,59.4,good,4.070564574999935,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.157950,528,67962.754,93.117,709.78,2.68,53.5,1.71,0.1,120,684.52,59.71,good,4.680015340000011,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.268812,529,68073.616,110.862,697.33,2.18,55.15,1.27,0.1,120,669.1,59.64,good,5.405607129999964,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.395006,530,68199.81,126.194,669.92,2.19,73.31,1.06,0.1,120,655.64,59.56,good,6.23154685999998,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.517144,531,68321.948,122.138,643.56,0.75,91.81,1.03,0.1,120,657.33,59.59,good,7.0309400699999856,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.604348,532,68409.152,87.20400000000001,624.09,6.26,92.24,1.66,0.1,120,650.28,59.75,good,7.60169024999999,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.731575,533,68536.379,127.227,600.03,7.21,92.32,1.0,0.1,120,618.11,59.84,good,8.434390964999977,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.848873,534,68653.677,117.298,566.73,1.15,93.12,1.24,0.1,120,620.57,59.52,good,9.202106374999971,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.934714,535,68739.51800000001,85.841,553.69,4.36,91.71,1.64,0.1,120,632.94,59.41,good,9.763935720000006,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.020275,536,68825.079,85.56099999999999,537.62,4.76,92.22,1.64,0.1,120,615.25,59.37,good,10.323932464999984,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.104441,537,68909.245,84.16600000000001,541.2,1.62,91.99,1.71,0.1,119,618.32,59.43,good,10.874798934999944,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.201961,538,69006.765,97.52,545.14,3.24,92.34,1.46,0.1,120,618.23,59.4,good,11.51306733499996,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.337175,539,69141.979,135.214,551.11,1.48,92.55,0.98,0.1,120,612.67,59.39,good,12.398042965000002,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.422132,540,69226.936,84.95700000000001,554.53,0.58,91.11,1.7,0.1,120,632.33,59.4,good,12.954086529999927,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.508342,541,69313.14600000001,86.21,555.81,3.05,93.61,1.65,0.1,120,620.51,59.47,good,13.518330979999973,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.653834,542,69458.63799999999,145.49200000000002,555.35,3.22,89.9,0.84,0.1,120,611.76,59.3,good,14.470576119999919,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.745331,543,69550.135,91.497,540.99,3.42,92.17,1.66,0.1,116,652.05,59.25,good,15.069423984999958,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.872193,544,69676.997,126.862,545.69,2.0,91.99,0.99,0.1,116,644.76,59.34,good,15.899735774999954,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.981208,545,69786.012,109.015,557.61,5.03,91.74,1.25,0.1,116,663.29,59.3,good,16.61323894999998,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.070997,546,69875.80099999999,89.78899999999999,571.7,1.77,91.36,1.76,0.1,116,662.42,59.42,good,17.200907954999934,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.190448,547,69995.252,119.451,571.25,0.93,93.5,1.04,0.1,116,684.19,59.41,good,17.982714749999957,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.273205,548,70078.00899999999,82.75699999999999,566.4,3.35,90.9,1.69,0.1,120,654.52,59.38,good,18.524359314999913,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.433395,549,70238.199,160.19,666.3,8.75,76.25,0.74,0.1,120,712.65,59.37,good,19.572802864999915,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.561332,550,70366.136,127.937,667.38,2.32,77.97,0.97,0.1,120,750.77,59.51,good,20.410150529999953,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.657634,551,70462.43800000001,96.302,662.7,3.92,77.62,1.64,0.1,120,731.97,59.46,good,21.04044712000001,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.786026,552,70590.83,128.392,670.99,1.39,77.06,1.0,0.1,120,742.39,59.55,good,21.880772759999957,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.876737,553,70681.541,90.711,646.65,3.52,73.23,1.65,0.1,120,757.55,59.67,good,22.474476254999956,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.031189,554,70835.993,154.452,633.61,6.27,72.04,0.78,0.1,116,758.92,59.56,good,23.485364594999965,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.185884,555,70990.68800000001,154.695,629.02,3.05,72.04,0.77,0.1,116,780.26,59.66,good,24.49784337,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.313872,556,71118.67599999999,127.988,595.37,6.47,70.54,0.94,0.1,116,776.13,59.56,good,25.33552482999994,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.438850,557,71243.65400000001,124.978,556.82,3.91,66.04,1.02,0.1,116,806.1,59.71,good,26.153505840000037,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.564472,558,71369.276,125.622,556.83,2.68,60.96,1.04,0.1,116,793.23,59.58,good,26.97570182999999,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.724709,559,71529.51299999999,160.237,537.65,3.33,57.76,0.83,0.1,116,796.34,59.51,good,28.024452994999933,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.815082,560,71619.886,90.373,540.9,4.6,56.08,1.68,0.1,115,837.92,59.69,good,28.61594427999995,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.945894,561,71750.698,130.812,513.34,4.71,56.34,0.97,0.1,114,838.42,59.59,good,29.47210881999996,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:52.102295,562,71907.099,156.401,506.15,6.0,47.15,0.78,0.1,114,855.9,58.88,good,30.495753364999985,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:52.225539,563,72030.34300000001,123.244,596.86,12.19,49.73,1.01,0.1,114,982.94,59.14,good,31.302385345000005,False,2025-12-12_151402_section5,2025-12-12_151402,5
